event_id_cnty,event_date,event_type,sub_event_type,latitude,longitude,geo_precision,fatalities
UKR138943,12/3/2023,Battles,Armed clash,47.8538,37.4841,2,0
UKR138944,12/3/2023,Battles,Armed clash,47.504,35.9885,2,0
UKR138945,12/3/2023,Battles,Armed clash,47.4198,35.8323,2,0
UKR138952,12/3/2023,Battles,Armed clash,49.741,37.913,2,0
UKR138953,12/3/2023,Battles,Armed clash,48.0971,37.592,2,0
UKR138958,12/3/2023,Battles,Armed clash,47.7271,36.6736,2,10
UKR138960,12/3/2023,Battles,Armed clash,47.4478,35.837,2,0
UKR138964,12/3/2023,Battles,Armed clash,48.1277,37.6687,2,0
UKR138967,12/3/2023,Battles,Armed clash,47.7528,36.7957,2,0
UKR138970,12/3/2023,Battles,Armed clash,49.7634,37.7053,2,10
UKR138975,12/3/2023,Battles,Armed clash,49.0173,37.9613,2,0
UKR138977,12/3/2023,Battles,Armed clash,47.4278,35.9898,2,0
UKR138981,12/3/2023,Battles,Armed clash,49.0708,37.9546,2,5
UKR138968,12/3/2023,Battles,Armed clash,48.1952,37.6776,2,0
UKR138889,12/3/2023,Battles,Armed clash,46.5506,32.5204,2,0
UKR138909,12/3/2023,Battles,Armed clash,48.5722,37.9174,2,0
UKR138914,12/3/2023,Battles,Armed clash,48.5973,37.9451,2,0
UKR138890,12/3/2023,Battles,Armed clash,48.6171,37.8956,2,0
UKR138942,12/3/2023,Battles,Armed clash,48.2468,37.6976,2,0
UKR138939,12/3/2023,Battles,Armed clash,48.2489,37.7875,2,0
UKR174498,12/3/2023,Battles,Armed clash,48.174,37.7863,2,0
UKR174499,12/3/2023,Battles,Armed clash,48.253,37.6826,2,0
UKR174501,12/3/2023,Battles,Armed clash,46.6558,32.6178,3,12
UKR174502,12/3/2023,Battles,Armed clash,46.6558,32.6178,3,20
UKR138760,12/2/2023,Battles,Armed clash,48.5008,37.968,2,3
UKR138761,12/2/2023,Battles,Armed clash,48.1394,37.7497,2,0
UKR138762,12/2/2023,Battles,Armed clash,48.5956,37.9999,2,0
UKR138788,12/2/2023,Battles,Armed clash,49.6608,37.8915,2,0
UKR138791,12/2/2023,Battles,Armed clash,48.174,37.7863,2,0
UKR138797,12/2/2023,Battles,Armed clash,48.5279,37.9582,2,3
UKR138802,12/2/2023,Battles,Armed clash,49.0495,38.2179,2,0
UKR138809,12/2/2023,Battles,Armed clash,49.6407,37.9048,2,0
UKR138819,12/2/2023,Battles,Armed clash,47.9425,37.505,2,0
UKR138831,12/2/2023,Battles,Armed clash,47.8538,37.4841,2,5
UKR138840,12/2/2023,Battles,Armed clash,49.7162,37.7171,2,0
UKR138849,12/2/2023,Battles,Armed clash,47.4478,35.837,2,5
UKR138854,12/2/2023,Battles,Armed clash,48.1277,37.6687,2,0
UKR138857,12/2/2023,Battles,Armed clash,47.7528,36.7957,2,0
UKR138859,12/2/2023,Battles,Armed clash,49.4689,37.9059,2,0
UKR138860,12/2/2023,Battles,Armed clash,48.1952,37.6776,2,0
UKR138864,12/2/2023,Battles,Armed clash,49.7634,37.7053,2,4
UKR138866,12/2/2023,Battles,Armed clash,48.1386,37.6431,2,0
UKR138870,12/2/2023,Battles,Armed clash,47.4278,35.9898,2,5
UKR138875,12/2/2023,Battles,Armed clash,47.7789,37.2481,2,5
UKR138877,12/2/2023,Battles,Armed clash,49.0708,37.9546,2,10
UKR138801,12/2/2023,Battles,Armed clash,48.006,37.5097,2,0
UKR138839,12/2/2023,Battles,Armed clash,48.0971,37.592,2,0
UKR138804,12/2/2023,Battles,Armed clash,46.7467,33.1187,2,0
UKR138786,12/2/2023,Battles,Armed clash,48.6419,37.8589,2,0
UKR138789,12/2/2023,Battles,Armed clash,48.5722,37.9174,2,0
UKR138768,12/2/2023,Battles,Armed clash,48.6171,37.8956,2,0
UKR138830,12/2/2023,Battles,Armed clash,48.2468,37.6976,2,0
UKR138826,12/2/2023,Battles,Armed clash,48.2489,37.7875,2,0
UKR174485,12/2/2023,Battles,Armed clash,46.6558,32.6178,3,10
UKR174488,12/2/2023,Battles,Armed clash,47.4198,35.8323,2,0
UKR138623,12/1/2023,Battles,Armed clash,48.1394,37.7497,2,0
UKR138637,12/1/2023,Battles,Armed clash,49.0005,38.1123,2,0
UKR138658,12/1/2023,Battles,Armed clash,49.0495,38.2179,2,0
UKR138660,12/1/2023,Battles,Armed clash,46.7467,33.1187,1,0
UKR138681,12/1/2023,Battles,Armed clash,47.8538,37.4841,2,0
UKR138683,12/1/2023,Battles,Armed clash,47.4198,35.8323,2,0
UKR138687,12/1/2023,Battles,Armed clash,48.0971,37.592,2,0
UKR138699,12/1/2023,Battles,Armed clash,47.4478,35.837,2,0
UKR138702,12/1/2023,Battles,Armed clash,48.1277,37.6687,2,0
UKR138705,12/1/2023,Battles,Armed clash,47.7528,36.7957,2,0
UKR138706,12/1/2023,Battles,Armed clash,49.4689,37.9059,2,0
UKR138711,12/1/2023,Battles,Armed clash,49.7634,37.7053,2,0
UKR138714,12/1/2023,Battles,Armed clash,49.0969,37.9631,2,0
UKR138718,12/1/2023,Battles,Armed clash,49.0173,37.9613,2,0
UKR138723,12/1/2023,Battles,Armed clash,47.4278,35.9898,2,0
UKR138654,12/1/2023,Battles,Armed clash,48.5279,37.9582,2,0
UKR138710,12/1/2023,Battles,Armed clash,48.1952,37.6776,2,0
UKR138669,12/1/2023,Battles,Armed clash,47.9425,37.505,1,0
UKR138645,12/1/2023,Battles,Armed clash,48.6419,37.8589,2,0
UKR138649,12/1/2023,Battles,Armed clash,48.5722,37.9174,2,0
UKR138631,12/1/2023,Battles,Armed clash,48.6171,37.8956,2,0
UKR138680,12/1/2023,Battles,Armed clash,48.2468,37.6976,2,0
UKR174476,12/1/2023,Battles,Armed clash,46.6558,32.6178,3,19
UKR174477,12/1/2023,Battles,Armed clash,46.6558,32.6178,3,16
UKR178885,12/1/2023,Battles,Armed clash,48.6469,37.9664,2,0
UKR178886,12/1/2023,Battles,Armed clash,48.5973,37.9451,2,0
UKR179236,12/1/2023,Battles,Armed clash,46.6558,32.6178,3,47
UKR138494,11/30/2023,Battles,Armed clash,48.5008,37.968,1,0
UKR138516,11/30/2023,Battles,Armed clash,47.9636,37.4383,2,4
UKR138532,11/30/2023,Battles,Armed clash,47.8659,37.4083,1,3
UKR138535,11/30/2023,Battles,Armed clash,46.7467,33.1187,2,0
UKR138537,11/30/2023,Battles,Armed clash,49.7499,37.6604,2,2
UKR138539,11/30/2023,Battles,Armed clash,49.6407,37.9048,2,2
UKR138549,11/30/2023,Battles,Armed clash,47.9425,37.505,1,0
UKR138563,11/30/2023,Battles,Armed clash,47.8538,37.4841,2,5
UKR138571,11/30/2023,Battles,Armed clash,48.0971,37.592,2,0
UKR138572,11/30/2023,Battles,Armed clash,49.7162,37.7171,2,2
UKR138573,11/30/2023,Battles,Armed clash,49.656,37.7813,2,2
UKR138581,11/30/2023,Battles,Armed clash,47.7271,36.6736,2,0
UKR138582,11/30/2023,Battles,Armed clash,47.4478,35.837,2,2
UKR138585,11/30/2023,Battles,Armed clash,48.9211,38.1276,2,2
UKR138591,11/30/2023,Battles,Armed clash,48.1277,37.6687,2,0
UKR138596,11/30/2023,Battles,Armed clash,49.4689,37.9059,2,0
UKR138597,11/30/2023,Battles,Armed clash,48.1952,37.6776,2,0
UKR138599,11/30/2023,Battles,Armed clash,49.7634,37.7053,2,2
UKR138603,11/30/2023,Battles,Armed clash,48.1386,37.6431,2,0
UKR138605,11/30/2023,Battles,Armed clash,49.0173,37.9613,2,2
UKR138610,11/30/2023,Battles,Armed clash,47.4278,35.9898,2,2
UKR138496,11/30/2023,Battles,Armed clash,48.1394,37.7497,2,0
UKR138531,11/30/2023,Battles,Armed clash,48.5279,37.9582,1,0
UKR138616,11/30/2023,Battles,Armed clash,49.0708,37.9546,2,0
UKR138523,11/30/2023,Battles,Armed clash,48.5722,37.9174,1,0
UKR138529,11/30/2023,Battles,Armed clash,48.5973,37.9451,2,0
UKR138504,11/30/2023,Battles,Armed clash,48.6171,37.8956,1,0
UKR138533,11/30/2023,Battles,Armed clash,48.006,37.5097,2,0
UKR138528,11/30/2023,Battles,Armed clash,46.6558,32.6178,3,17
UKR138513,11/30/2023,Battles,Armed clash,48.4262,37.8761,2,3
UKR179220,11/30/2023,Battles,Armed clash,46.6558,32.6178,3,25
UKR138380,11/29/2023,Battles,Armed clash,48.5008,37.968,2,5
UKR138381,11/29/2023,Battles,Armed clash,48.1394,37.7497,2,0
UKR138382,11/29/2023,Battles,Armed clash,48.5956,37.9999,2,0
UKR138409,11/29/2023,Battles,Armed clash,46.6558,32.6178,2,11
UKR138415,11/29/2023,Battles,Armed clash,47.8659,37.4083,2,3
UKR138416,11/29/2023,Battles,Armed clash,48.006,37.5097,2,0
UKR138431,11/29/2023,Battles,Armed clash,47.9425,37.505,2,5
UKR138433,11/29/2023,Battles,Armed clash,46.8489,35.3653,2,0
UKR138445,11/29/2023,Battles,Armed clash,47.8538,37.4841,2,4
UKR138446,11/29/2023,Battles,Armed clash,48.3956,37.5392,2,0
UKR138447,11/29/2023,Battles,Armed clash,47.504,35.9885,2,3
UKR138454,11/29/2023,Battles,Armed clash,48.0971,37.592,2,0
UKR138455,11/29/2023,Battles,Armed clash,49.7162,37.7171,2,0
UKR138460,11/29/2023,Battles,Armed clash,47.7788,37.0753,2,0
UKR138463,11/29/2023,Battles,Armed clash,47.4478,35.837,2,4
UKR138465,11/29/2023,Battles,Armed clash,48.9211,38.1276,2,0
UKR138466,11/29/2023,Battles,Armed clash,48.1277,37.6687,2,0
UKR138468,11/29/2023,Battles,Armed clash,49.4689,37.9059,2,0
UKR138470,11/29/2023,Battles,Armed clash,48.1952,37.6776,2,0
UKR138471,11/29/2023,Battles,Armed clash,49.7634,37.7053,2,10
UKR138472,11/29/2023,Battles,Armed clash,49.0969,37.9631,2,0
UKR138475,11/29/2023,Battles,Armed clash,48.1386,37.6431,2,0
UKR138477,11/29/2023,Battles,Armed clash,49.0173,37.9613,2,0
UKR138480,11/29/2023,Battles,Armed clash,47.4278,35.9898,2,3
UKR138487,11/29/2023,Battles,Armed clash,49.0708,37.9546,2,10
UKR138406,11/29/2023,Battles,Armed clash,48.5722,37.9174,2,0
UKR138411,11/29/2023,Battles,Armed clash,48.5973,37.9451,2,0
UKR138444,11/29/2023,Battles,Armed clash,48.2468,37.6976,2,0
UKR165649,11/29/2023,Battles,Armed clash,47.7528,36.7957,2,5
UKR138440,11/29/2023,Battles,Armed clash,48.2489,37.7875,2,0
UKR176539,11/29/2023,Battles,Non-state actor overtakes territory,48.5973,37.9451,1,0
UKR179194,11/29/2023,Battles,Armed clash,46.6558,32.6178,3,35
UKR179195,11/29/2023,Battles,Armed clash,46.6558,32.6178,3,23
UKR138262,11/28/2023,Battles,Armed clash,48.5008,37.968,2,0
UKR138263,11/28/2023,Battles,Armed clash,47.8815,37.357,2,3
UKR138264,11/28/2023,Battles,Armed clash,48.1394,37.7497,2,0
UKR138265,11/28/2023,Battles,Armed clash,48.5956,37.9999,2,3
UKR138297,11/28/2023,Battles,Armed clash,48.5279,37.9582,2,3
UKR138300,11/28/2023,Battles,Armed clash,48.006,37.5097,2,0
UKR138303,11/28/2023,Battles,Armed clash,46.7467,33.1187,2,0
UKR138308,11/28/2023,Battles,Armed clash,49.7911,37.7061,2,10
UKR138312,11/28/2023,Battles,Armed clash,47.9425,37.505,2,0
UKR138316,11/28/2023,Battles,Armed clash,46.8489,35.3653,2,0
UKR138318,11/28/2023,Battles,Armed clash,47.7509,37.2993,2,2
UKR138326,11/28/2023,Battles,Armed clash,47.8538,37.4841,2,3
UKR138329,11/28/2023,Battles,Armed clash,47.4198,35.8323,2,0
UKR138334,11/28/2023,Battles,Armed clash,49.741,37.913,2,0
UKR138335,11/28/2023,Battles,Armed clash,48.0971,37.592,2,0
UKR138336,11/28/2023,Battles,Armed clash,49.7162,37.7171,2,0
UKR138337,11/28/2023,Battles,Armed clash,48.3982,37.9175,2,0
UKR138342,11/28/2023,Battles,Armed clash,46.6314,32.8325,2,0
UKR138344,11/28/2023,Battles,Armed clash,47.4478,35.837,2,5
UKR138350,11/28/2023,Battles,Armed clash,48.3802,37.9339,2,4
UKR138353,11/28/2023,Battles,Armed clash,47.7528,36.7957,2,0
UKR138355,11/28/2023,Battles,Armed clash,49.4689,37.9059,2,0
UKR138358,11/28/2023,Battles,Armed clash,48.1952,37.6776,2,0
UKR138361,11/28/2023,Battles,Armed clash,49.7634,37.7053,2,0
UKR138362,11/28/2023,Battles,Armed clash,49.0969,37.9631,2,0
UKR138364,11/28/2023,Battles,Armed clash,48.1386,37.6431,2,0
UKR138369,11/28/2023,Battles,Armed clash,47.4278,35.9898,2,0
UKR138371,11/28/2023,Battles,Armed clash,47.8265,37.3127,2,0
UKR138372,11/28/2023,Battles,Armed clash,47.7789,37.2481,2,2
UKR138373,11/28/2023,Battles,Armed clash,49.0708,37.9546,2,5
UKR138309,11/28/2023,Battles,Armed clash,48.4005,37.9708,2,0
UKR138296,11/28/2023,Battles,Armed clash,48.5973,37.9451,2,0
UKR138273,11/28/2023,Battles,Armed clash,48.6171,37.8956,2,0
UKR138294,11/28/2023,Battles,Armed clash,46.6558,32.6178,3,15
UKR138325,11/28/2023,Battles,Armed clash,48.2468,37.6976,2,0
UKR178872,11/28/2023,Battles,Armed clash,48.1277,37.6687,2,0
UKR179016,11/28/2023,Battles,Armed clash,49.6865,37.9286,2,0
UKR179187,11/28/2023,Battles,Armed clash,46.6558,32.6178,3,9
UKR179434,11/28/2023,Battles,Armed clash,49.0005,38.1123,2,0
UKR138165,11/27/2023,Battles,Armed clash,48.5008,37.968,2,0
UKR138166,11/27/2023,Battles,Armed clash,48.1394,37.7497,2,0
UKR138167,11/27/2023,Battles,Armed clash,48.5956,37.9999,2,3
UKR138168,11/27/2023,Battles,Armed clash,48.1936,37.6405,2,0
UKR138188,11/27/2023,Battles,Armed clash,48.5279,37.9582,2,3
UKR138194,11/27/2023,Battles,Armed clash,46.7467,33.1187,2,0
UKR138196,11/27/2023,Battles,Armed clash,48.4684,37.9567,2,0
UKR138198,11/27/2023,Battles,Armed clash,49.7911,37.7061,2,0
UKR138203,11/27/2023,Battles,Armed clash,47.9425,37.505,2,0
UKR138204,11/27/2023,Battles,Armed clash,47.1298,37.571,1,2
UKR138205,11/27/2023,Battles,Armed clash,47.1298,37.571,1,4
UKR138212,11/27/2023,Battles,Armed clash,47.8538,37.4841,2,0
UKR138215,11/27/2023,Battles,Armed clash,47.4198,35.8323,2,0
UKR138220,11/27/2023,Battles,Armed clash,48.5517,38.0205,2,0
UKR138221,11/27/2023,Battles,Armed clash,49.6865,37.9286,2,0
UKR138224,11/27/2023,Battles,Armed clash,48.0971,37.592,2,0
UKR138225,11/27/2023,Battles,Armed clash,49.7162,37.7171,2,0
UKR138226,11/27/2023,Battles,Armed clash,48.3982,37.9175,2,0
UKR138232,11/27/2023,Battles,Armed clash,47.4478,35.837,2,4
UKR138233,11/27/2023,Battles,Armed clash,48.9211,38.1276,2,0
UKR138235,11/27/2023,Battles,Armed clash,48.1277,37.6687,2,0
UKR138238,11/27/2023,Battles,Armed clash,49.4689,37.9059,2,0
UKR138242,11/27/2023,Battles,Armed clash,48.1952,37.6776,2,0
UKR138244,11/27/2023,Battles,Armed clash,49.7634,37.7053,2,10
UKR138246,11/27/2023,Battles,Armed clash,49.0969,37.9631,2,0
UKR138253,11/27/2023,Battles,Armed clash,47.4278,35.9898,2,0
UKR138256,11/27/2023,Battles,Armed clash,47.8265,37.3127,2,0
UKR138260,11/27/2023,Battles,Armed clash,49.0708,37.9546,2,0
UKR138199,11/27/2023,Battles,Armed clash,48.4005,37.9708,2,0
UKR138169,11/27/2023,Battles,Armed clash,48.6469,37.9664,2,0
UKR138172,11/27/2023,Battles,Armed clash,48.5869,37.8324,2,2
UKR138181,11/27/2023,Battles,Armed clash,48.6419,37.8589,2,2
UKR138182,11/27/2023,Battles,Armed clash,48.5722,37.9174,2,0
UKR138187,11/27/2023,Battles,Armed clash,48.5973,37.9451,1,0
UKR138171,11/27/2023,Battles,Armed clash,48.6171,37.8956,2,0
UKR138211,11/27/2023,Battles,Armed clash,48.2468,37.6976,2,0
UKR138216,11/27/2023,Battles,Armed clash,50.0984,37.3589,2,0
UKR138210,11/27/2023,Battles,Armed clash,48.2489,37.7875,2,0
UKR178871,11/27/2023,Battles,Armed clash,48.1433,37.8256,2,0
UKR179185,11/27/2023,Battles,Armed clash,46.6558,32.6178,3,30
UKR179186,11/27/2023,Battles,Armed clash,46.6314,32.8325,2,0
UKR179433,11/27/2023,Battles,Armed clash,49.0005,38.1123,2,0
UKR138077,11/26/2023,Battles,Armed clash,48.5008,37.968,2,0
UKR138078,11/26/2023,Battles,Armed clash,48.1394,37.7497,2,0
UKR138079,11/26/2023,Battles,Armed clash,48.5956,37.9999,2,0
UKR138090,11/26/2023,Battles,Armed clash,49.0005,38.1123,2,5
UKR138100,11/26/2023,Battles,Armed clash,49.6608,37.8915,2,5
UKR138106,11/26/2023,Battles,Armed clash,48.5279,37.9582,2,5
UKR138109,11/26/2023,Battles,Armed clash,48.1433,37.8256,2,0
UKR138110,11/26/2023,Battles,Armed clash,46.7467,33.1187,2,0
UKR138117,11/26/2023,Battles,Armed clash,47.9425,37.505,2,0
UKR138125,11/26/2023,Battles,Armed clash,47.8538,37.4841,2,0
UKR138126,11/26/2023,Battles,Armed clash,47.4198,35.8323,2,0
UKR138127,11/26/2023,Battles,Armed clash,49.523,37.953,2,0
UKR138131,11/26/2023,Battles,Armed clash,48.0971,37.592,2,0
UKR138133,11/26/2023,Battles,Armed clash,46.6496,32.84,2,0
UKR138134,11/26/2023,Battles,Armed clash,48.3982,37.9175,2,0
UKR138138,11/26/2023,Battles,Armed clash,46.6314,32.8325,2,0
UKR138141,11/26/2023,Battles,Armed clash,47.4478,35.837,2,10
UKR138146,11/26/2023,Battles,Armed clash,48.1277,37.6687,2,0
UKR138149,11/26/2023,Battles,Armed clash,48.1952,37.6776,2,0
UKR138151,11/26/2023,Battles,Armed clash,49.7634,37.7053,2,5
UKR138157,11/26/2023,Battles,Armed clash,47.4278,35.9898,2,0
UKR138114,11/26/2023,Battles,Armed clash,48.4005,37.9708,2,0
UKR138105,11/26/2023,Battles,Armed clash,48.5973,37.9451,2,0
UKR138084,11/26/2023,Battles,Armed clash,48.6171,37.8956,2,0
UKR138123,11/26/2023,Battles,Armed clash,48.2468,37.6976,2,0
UKR138122,11/26/2023,Battles,Armed clash,48.2489,37.7875,2,0
UKR179170,11/26/2023,Battles,Armed clash,46.6558,32.6178,3,47
UKR179171,11/26/2023,Battles,Armed clash,46.6558,32.6178,3,39
UKR137929,11/25/2023,Battles,Armed clash,48.5008,37.968,2,1
UKR137930,11/25/2023,Battles,Armed clash,48.1394,37.7497,2,0
UKR137931,11/25/2023,Battles,Armed clash,48.5956,37.9999,2,0
UKR137960,11/25/2023,Battles,Armed clash,49.6608,37.8915,2,3
UKR137969,11/25/2023,Battles,Armed clash,48.5279,37.9582,2,1
UKR137976,11/25/2023,Battles,Armed clash,48.006,37.5097,2,0
UKR137978,11/25/2023,Battles,Armed clash,46.7467,33.1187,2,0
UKR137999,11/25/2023,Battles,Armed clash,47.9425,37.505,2,2
UKR138003,11/25/2023,Battles,Armed clash,46.9466,35.4404,2,0
UKR138011,11/25/2023,Battles,Armed clash,47.4674,36.0365,2,0
UKR138014,11/25/2023,Battles,Armed clash,47.4198,35.8323,2,0
UKR138022,11/25/2023,Battles,Armed clash,49.741,37.913,2,0
UKR138023,11/25/2023,Battles,Armed clash,48.0971,37.592,2,0
UKR138035,11/25/2023,Battles,Armed clash,47.4478,35.837,2,10
UKR138040,11/25/2023,Battles,Armed clash,47.7273,37.1504,2,5
UKR138042,11/25/2023,Battles,Armed clash,48.3802,37.9339,2,2
UKR138045,11/25/2023,Battles,Armed clash,47.7528,36.7957,2,0
UKR138048,11/25/2023,Battles,Armed clash,48.1952,37.6776,2,0
UKR138051,11/25/2023,Battles,Armed clash,49.7634,37.7053,2,3
UKR138063,11/25/2023,Battles,Armed clash,47.8265,37.3127,2,0
UKR138074,11/25/2023,Battles,Armed clash,47.7943,36.9905,2,0
UKR138012,11/25/2023,Battles,Armed clash,48.2468,37.6976,2,0
UKR138013,11/25/2023,Battles,Armed clash,49.2001,37.871,2,0
UKR178853,11/25/2023,Battles,Armed clash,48.174,37.7863,2,0
UKR179015,11/25/2023,Battles,Armed clash,49.6592,37.9291,2,0
UKR179145,11/25/2023,Battles,Armed clash,46.6558,32.6178,3,31
UKR179146,11/25/2023,Battles,Armed clash,46.6558,32.6178,3,36
UKR137609,11/24/2023,Battles,Armed clash,48.5008,37.968,2,0
UKR137610,11/24/2023,Battles,Armed clash,48.1394,37.7497,2,0
UKR137612,11/24/2023,Battles,Armed clash,48.5632,37.7854,2,2
UKR137618,11/24/2023,Battles,Armed clash,48.9259,38.1858,2,5
UKR137621,11/24/2023,Battles,Armed clash,48.5279,37.9582,2,2
UKR137624,11/24/2023,Battles,Armed clash,48.4684,37.9567,2,2
UKR137625,11/24/2023,Battles,Armed clash,47.9425,37.505,2,0
UKR137631,11/24/2023,Battles,Armed clash,47.8538,37.4841,2,0
UKR137634,11/24/2023,Battles,Armed clash,48.0971,37.592,2,0
UKR137638,11/24/2023,Battles,Armed clash,48.7545,38.0814,2,1
UKR137639,11/24/2023,Battles,Armed clash,48.9211,38.1276,2,0
UKR137640,11/24/2023,Battles,Armed clash,48.1277,37.6687,2,0
UKR137642,11/24/2023,Battles,Armed clash,48.1952,37.6776,2,0
UKR137645,11/24/2023,Battles,Armed clash,48.74,37.9954,2,1
UKR137662,11/24/2023,Battles,Armed clash,49.7162,37.7171,2,0
UKR137663,11/24/2023,Battles,Armed clash,49.7634,37.7053,2,10
UKR137687,11/24/2023,Battles,Armed clash,49.4689,37.9059,2,0
UKR137705,11/24/2023,Battles,Armed clash,47.504,35.9885,2,5
UKR137707,11/24/2023,Battles,Armed clash,47.7271,36.6736,2,5
UKR137709,11/24/2023,Battles,Armed clash,47.4478,35.837,2,5
UKR137619,11/24/2023,Battles,Armed clash,48.5722,37.9174,2,0
UKR137611,11/24/2023,Battles,Armed clash,48.6171,37.8956,2,2
UKR137629,11/24/2023,Battles,Armed clash,48.2468,37.6976,2,0
UKR137628,11/24/2023,Battles,Armed clash,48.2489,37.7875,2,0
UKR178841,11/24/2023,Battles,Armed clash,48.3133,38.0416,2,0
UKR178849,11/24/2023,Battles,Armed clash,47.7528,36.7957,2,0
UKR179129,11/24/2023,Battles,Armed clash,46.6558,32.6178,3,22
UKR179136,11/24/2023,Battles,Armed clash,46.6496,32.84,2,0
UKR179137,11/24/2023,Battles,Armed clash,46.6314,32.8325,2,0
UKR137497,11/23/2023,Battles,Armed clash,48.5008,37.968,2,0
UKR137498,11/23/2023,Battles,Armed clash,48.1394,37.7497,2,0
UKR137499,11/23/2023,Battles,Armed clash,48.1936,37.6405,2,0
UKR137505,11/23/2023,Battles,Armed clash,47.9636,37.4383,2,0
UKR137506,11/23/2023,Battles,Armed clash,48.3133,38.0416,2,0
UKR137510,11/23/2023,Battles,Armed clash,48.5279,37.9582,2,0
UKR137511,11/23/2023,Battles,Armed clash,48.2067,37.7244,2,0
UKR137514,11/23/2023,Battles,Armed clash,47.9425,37.505,2,0
UKR137519,11/23/2023,Battles,Armed clash,47.8538,37.4841,2,0
UKR137522,11/23/2023,Battles,Armed clash,48.0971,37.592,2,0
UKR137526,11/23/2023,Battles,Armed clash,48.1277,37.6687,2,0
UKR137528,11/23/2023,Battles,Armed clash,47.7528,36.7957,2,0
UKR137529,11/23/2023,Battles,Armed clash,48.1952,37.6776,2,0
UKR137530,11/23/2023,Battles,Armed clash,48.1386,37.6431,2,0
UKR137536,11/23/2023,Battles,Armed clash,48.096,37.6666,2,0
UKR137547,11/23/2023,Battles,Armed clash,49.6865,37.9286,2,0
UKR137548,11/23/2023,Battles,Armed clash,49.7162,37.7171,2,0
UKR137549,11/23/2023,Battles,Armed clash,49.7634,37.7053,2,0
UKR137556,11/23/2023,Battles,Armed clash,46.7467,33.1187,2,0
UKR137558,11/23/2023,Battles,Armed clash,49.0495,38.2179,2,0
UKR137561,11/23/2023,Battles,Armed clash,49.4103,38.1504,2,0
UKR137586,11/23/2023,Battles,Armed clash,47.4198,35.8323,2,0
UKR137594,11/23/2023,Battles,Armed clash,47.4278,35.9898,2,0
UKR137500,11/23/2023,Battles,Armed clash,48.6469,37.9664,2,0
UKR137501,11/23/2023,Battles,Armed clash,48.6171,37.8956,2,0
UKR137509,11/23/2023,Battles,Armed clash,48.253,37.6826,2,0
UKR137518,11/23/2023,Battles,Armed clash,48.2468,37.6976,2,0
UKR137520,11/23/2023,Battles,Armed clash,48.2436,37.6097,2,0
UKR137517,11/23/2023,Battles,Armed clash,48.2489,37.7875,2,0
UKR179111,11/23/2023,Battles,Armed clash,46.6558,32.6178,3,33
UKR179112,11/23/2023,Battles,Armed clash,46.6558,32.6178,3,36
UKR179122,11/23/2023,Battles,Armed clash,46.6496,32.84,2,0
UKR179124,11/23/2023,Battles,Armed clash,46.6314,32.8325,2,0
UKR137352,11/22/2023,Battles,Armed clash,48.5008,37.968,2,0
UKR137353,11/22/2023,Battles,Armed clash,48.1394,37.7497,2,0
